Make,Year of manufacture,Condition,Mileage,Engine Size,Fuel,Transmission,Price,Price Category
Toyota,2007.0,Nigerian Used,124822.0,2400.0,Petrol,Automatic,2812500,0
Toyota,2017.0,Foreign Used,77647.0,2500.0,Petrol,Automatic,12180000,1
Toyota,2015.0,Nigerian Used,113843.0,1800.0,Petrol,CVT,5062500,1
Honda,2009.0,Nigerian Used,132820.0,2400.0,Petrol,Automatic,2137500,0
Pontiac,2010.0,Nigerian Used,71119.0,1800.0,Petrol,Automatic,3937500,0
Toyota,2020.0,Foreign Used,57656.0,3500.0,Petrol,Automatic,42750000,1
Volkswagen,2011.0,Nigerian Used,158400.0,2500.0,Diesel,Manual,1575000,0
Nissan,2007.0,Nigerian Used,136312.0,4000.0,Petrol,Automatic,2025000,0
Chrysler,1999.0,Nigerian Used,314115.0,3300.0,Petrol,Automatic,997500,0
Mercedes-Benz,2006.0,Nigerian Used,287580.0,30.0,Petrol,Automatic,1890000,0
Opel,2000.0,Nigerian Used,178190.0,1400.0,Petrol,Automatic,840000,0
Toyota,2013.0,Foreign Used,113150.0,1800.0,Petrol,Automatic,3937500,0
Chrysler,2002.0,Nigerian Used,351204.0,1600.0,Petrol,Manual,945000,0
Toyota,2006.0,Nigerian Used,268487.0,3300.0,Petrol,Automatic,2812500,0
Toyota,2003.0,Nigerian Used,450912.0,2400.0,Petrol,Automatic,1912500,0
Toyota,2003.0,Nigerian Used,447076.0,1500.0,Petrol,Automatic,1462500,0
Lexus,2004.0,Foreign Used,146152.0,3300.0,Petrol,Automatic,4515000,0
Infiniti,2003.0,Nigerian Used,195784.0,3500.0,Petrol,Automatic,945000,0
Daihatsu,1997.0,Nigerian Used,305854.0,1800.0,Petrol,Manual,945000,0
BMW,2005.0,Nigerian Used,228833.0,3000.0,Petrol,Automatic,1125000,0
Toyota,2003.0,Nigerian Used,367531.0,4000.0,Petrol,Automatic,2137500,0
Opel,,,158909.0,,,Manual,794000,0
Chevrolet,2008.0,Nigerian Used,277414.0,1600.0,Petrol,Automatic,840000,0
Peugeot,2000.0,Nigerian Used,123300.0,1400.0,Petrol,Manual,945000,0
Lexus,2001.0,Nigerian Used,227119.0,3000.0,Petrol,Automatic,2587500,0
Toyota,2010.0,Nigerian Used,120867.0,1800.0,Petrol,Automatic,2700000,0
Nissan,1997.0,Nigerian Used,377755.0,3300.0,Petrol,Manual,840000,0
Toyota,2006.0,Foreign Used,190194.0,3000.0,Petrol,Automatic,2940000,0
Mitsubishi,2001.0,Nigerian Used,192188.0,2400.0,Petrol,Automatic,892500,0
Kia,2009.0,Nigerian Used,67642.0,1600.0,Petrol,Automatic,2940000,0
Renault,2002.0,Nigerian Used,276254.0,1800.0,Petrol,Manual,840000,0
Nissan,2005.0,Nigerian Used,236550.0,2500.0,Petrol,Automatic,945000,0
Lexus,2008.0,Nigerian Used,164490.0,3500.0,Petrol,Automatic,6300000,1
Toyota,2004.0,Nigerian Used,266008.0,2400.0,Petrol,Automatic,1872000,0
Nissan,1999.0,Nigerian Used,231986.0,3300.0,Petrol,Automatic,840000,0
Toyota,1997.0,Nigerian Used,393678.0,3400.0,Petrol,Automatic,1462500,0
Honda,2003.0,Nigerian Used,320200.0,3000.0,Petrol,Automatic,945000,0
Toyota,2011.0,Foreign Used,80429.0,3500.0,Petrol,Automatic,5250000,1
Honda,2005.0,Foreign Used,108714.0,2500.0,,Automatic,2600000,0
Volkswagen,1995.0,Nigerian Used,299689.0,1800.0,Petrol,Manual,735000,0
Honda,2004.0,Nigerian Used,344102.0,3500.0,Petrol,Automatic,1687500,0
Mitsubishi,2006.0,Nigerian Used,79755.0,2000.0,Petrol,Automatic,945000,0
Mazda,2006.0,Nigerian Used,273752.0,2300.0,Petrol,Manual,945000,0
Toyota,2006.0,Nigerian Used,363770.0,1800.0,Petrol,Automatic,1155000,0
Volkswagen,2002.0,Nigerian Used,260658.0,2000.0,Petrol,Automatic,892500,0
Volkswagen,2006.0,Nigerian Used,320732.0,2000.0,Petrol,Manual,945000,0
Honda,2006.0,Nigerian Used,105375.0,3000.0,Petrol,Automatic,1050000,0
Nissan,2001.0,Nigerian Used,318605.0,3500.0,Petrol,Automatic,840000,0
Toyota,2004.0,Nigerian Used,266008.0,2400.0,Petrol,Automatic,1872000,0
Honda,2006.0,Nigerian Used,182732.0,3500.0,Petrol,Automatic,945000,0
Lexus,2001.0,Nigerian Used,227119.0,3000.0,Petrol,Automatic,2587500,0
Toyota,2011.0,Foreign Used,80429.0,3500.0,Petrol,Automatic,5250000,1
BMW,2001.0,Nigerian Used,90828.0,3000.0,Petrol,Automatic,840000,0
Toyota,2010.0,Nigerian Used,120867.0,1800.0,Petrol,Automatic,2700000,0
BMW,2002.0,Nigerian Used,335038.0,2500.0,Petrol,Automatic,997500,0
Honda,2009.0,Foreign Used,146331.0,1800.0,Petrol,Automatic,3120000,0
Lexus,2008.0,Nigerian Used,164490.0,3500.0,Petrol,Automatic,6300000,1
Honda,2004.0,Nigerian Used,272575.0,2400.0,Petrol,Automatic,997500,0
Toyota,1997.0,Nigerian Used,393678.0,3400.0,Petrol,Automatic,1462500,0
Honda,2005.0,Foreign Used,108714.0,2500.0,,Automatic,2600000,0
Toyota,2007.0,Foreign Used,183139.0,2400.0,Petrol,Automatic,3465000,0
Toyota,2009.0,Nigerian Used,252898.0,1800.0,Petrol,Automatic,2704000,0
Nissan,2002.0,Nigerian Used,338106.0,3500.0,Petrol,Automatic,945000,0
Honda,1999.0,Nigerian Used,287181.0,2300.0,Petrol,Automatic,784000,0
Mercedes-Benz,2006.0,Nigerian Used,225474.0,3500.0,Petrol,Automatic,4500000,0
Honda,1997.0,Nigerian Used,289470.0,2000.0,Petrol,Automatic,787500,0
Mazda,2010.0,Nigerian Used,322717.0,2500.0,Petrol,Automatic,2100000,0
Pontiac,2005.0,Foreign Used,299999.0,1800.0,Petrol,Automatic,3375000,0
Nissan,2001.0,Nigerian Used,318605.0,3500.0,Petrol,Automatic,840000,0
Mazda,1998.0,Nigerian Used,272966.0,2000.0,Petrol,Automatic,845000,0
Toyota,2008.0,Nigerian Used,223212.0,1800.0,Petrol,Automatic,2700000,0
Mercedes-Benz,2013.0,Nigerian Used,181876.0,3500.0,Petrol,Automatic,12375000,1
Toyota,2010.0,Nigerian Used,140304.0,2000.0,Petrol,Automatic,3150000,0
Toyota,2003.0,Nigerian Used,140248.0,2400.0,Petrol,Automatic,1575000,0
Toyota,2005.0,Nigerian Used,273616.0,1800.0,Petrol,Automatic,2730000,0
Jaguar,2001.0,Nigerian Used,259080.0,3000.0,Petrol,Automatic,682500,0
Nissan,2005.0,Nigerian Used,163338.0,2500.0,Petrol,Automatic,892500,0
Toyota,2003.0,Foreign Used,209016.0,2400.0,Petrol,Automatic,2704000,0
Toyota,2002.0,Nigerian Used,249703.0,2400.0,Petrol,Automatic,1687500,0
Honda,2006.0,Nigerian Used,105375.0,3000.0,Petrol,Automatic,1050000,0
Honda,2006.0,Nigerian Used,182732.0,3500.0,Petrol,Automatic,945000,0
Chevrolet,2014.0,Nigerian Used,74781.0,1800.0,Petrol,Manual,913500,0
Honda,2005.0,Nigerian Used,198759.0,2400.0,Petrol,Automatic,1687500,0
BMW,2001.0,Nigerian Used,90828.0,3000.0,Petrol,Automatic,840000,0
Honda,2003.0,Nigerian Used,507619.0,2400.0,Petrol,Automatic,945000,0
Chevrolet,2010.0,Nigerian Used,1800.0,1800.0,,Manual,840000,0
Nissan,,,180591.0,,,Manual,751250,0
Nissan,1999.0,Nigerian Used,137900.0,3300.0,Petrol,Automatic,765000,0
Toyota,2002.0,Nigerian Used,257575.0,2500.0,Petrol,Automatic,1462500,0
Lexus,1999.0,Nigerian Used,380983.0,3000.0,Petrol,Automatic,1687500,0
BMW,2002.0,Nigerian Used,335038.0,2500.0,Petrol,Automatic,997500,0
Honda,2008.0,Nigerian Used,307372.0,1500.0,Petrol,Manual,852500,0
Nissan,2001.0,Nigerian Used,266361.0,3500.0,Petrol,Automatic,787500,0
Honda,2004.0,Nigerian Used,272575.0,2400.0,Petrol,Automatic,997500,0
Toyota,2010.0,Nigerian Used,177112.0,3500.0,Petrol,Automatic,6525000,1
Honda,2003.0,Nigerian Used,175967.0,2400.0,Petrol,Automatic,840000,0
Toyota,2002.0,Nigerian Used,490815.0,2400.0,Petrol,Automatic,2587500,0
Peugeot,2008.0,Nigerian Used,362099.0,2000.0,Petrol,Automatic,735000,0
Honda,2005.0,Nigerian Used,181490.0,3500.0,Hybrid,Automatic,840000,0
Toyota,2004.0,Nigerian Used,189886.0,4000.0,Petrol,Automatic,3375000,0
Toyota,2003.0,Foreign Used,178113.0,1800.0,Petrol,Automatic,2812500,0
Honda,2008.0,Nigerian Used,136547.0,35.0,Petrol,Automatic,1785000,0
Peugeot,2000.0,Nigerian Used,210851.0,2000.0,Petrol,Manual,892500,0
Nissan,2006.0,Nigerian Used,244693.0,4000.0,Petrol,Automatic,892500,0
Toyota,2008.0,Nigerian Used,269054.0,2400.0,Petrol,Automatic,3206250,0
Honda,2002.0,Nigerian Used,385231.0,2400.0,Petrol,Automatic,945000,0
Honda,1998.0,Nigerian Used,370551.0,2300.0,Petrol,Automatic,780000,0
Mitsubishi,2001.0,Nigerian Used,188821.0,3500.0,Petrol,Automatic,945000,0
Lexus,2010.0,Nigerian Used,289309.0,3500.0,Petrol,Automatic,5287500,1
Honda,2004.0,Nigerian Used,105328.0,2400.0,Petrol,Automatic,792500,0
Ford,2014.0,Foreign Used,71208.0,3500.0,Petrol,Automatic,9000000,1
Lexus,1999.0,Nigerian Used,197165.0,3000.0,Petrol,Automatic,2137500,0
Ford,2008.0,Nigerian Used,12500.0,3000.0,Petrol,Automatic,1462500,0
Peugeot,2008.0,Nigerian Used,93565.0,1600.0,Petrol,Manual,945000,0
Toyota,2014.0,Foreign Used,101408.0,4600.0,Petrol,Automatic,18000000,1
Mazda,2006.0,Nigerian Used,201669.0,3000.0,Petrol,Automatic,945000,0
Honda,2002.0,Nigerian Used,298834.0,1700.0,Petrol,Automatic,840000,0
Peugeot,2008.0,Nigerian Used,1157134.0,1500.0,Petrol,Manual,735000,0
Mazda,2002.0,Nigerian Used,217433.0,1800.0,Petrol,Manual,1125000,0
Honda,2005.0,Nigerian Used,557768.0,2400.0,Petrol,Automatic,787500,0
Hyundai,2010.0,Foreign Used,35587.0,2000.0,Petrol,Automatic,3375000,0
Honda,2003.0,Nigerian Used,345282.0,3000.0,Petrol,Automatic,997500,0
Toyota,2008.0,Nigerian Used,269054.0,2400.0,Petrol,Automatic,3206250,0
Nissan,,,87388.0,,,Automatic,906000,0
Volkswagen,2005.0,Nigerian Used,92851.0,2000.0,Petrol,Automatic,735000,0
Ford,2014.0,Foreign Used,71208.0,3500.0,Petrol,Automatic,9000000,1
Lexus,2010.0,Nigerian Used,289309.0,3500.0,Petrol,Automatic,5287500,1
Lexus,1999.0,Nigerian Used,197165.0,3000.0,Petrol,Automatic,2137500,0
Mercedes-Benz,2001.0,Nigerian Used,253961.0,3000.0,Petrol,Automatic,840000,0
Ford,2008.0,Nigerian Used,12500.0,3000.0,Petrol,Automatic,1462500,0
Toyota,2014.0,Foreign Used,101408.0,4600.0,Petrol,Automatic,18000000,1
Honda,2003.0,Nigerian Used,176314.0,2400.0,Petrol,Automatic,945000,0
Nissan,2007.0,Nigerian Used,293534.0,2000.0,Petrol,Automatic,945000,0
Mazda,2002.0,Nigerian Used,217433.0,1800.0,Petrol,Manual,1125000,0
Toyota,2012.0,Foreign Used,321167.0,2400.0,Petrol,Automatic,6018750,1
Honda,2003.0,Nigerian Used,284117.0,2400.0,Petrol,Automatic,945000,0
Lexus,2005.0,Nigerian Used,258030.0,3300.0,Petrol,Automatic,3600000,0
Honda,2003.0,Nigerian Used,176314.0,2400.0,Petrol,Automatic,945000,0
Honda,2012.0,Nigerian Used,93216.0,3500.0,Petrol,Automatic,3600000,0
Mercedes-Benz,2008.0,Foreign Used,307063.0,3000.0,Petrol,Automatic,4784000,0
Volkswagen,2006.0,Nigerian Used,251921.0,,Petrol,Automatic,945000,0
Hyundai,1999.0,Nigerian Used,174634.0,2000.0,Petrol,Manual,682500,0
Honda,2001.0,Nigerian Used,266925.0,2300.0,Petrol,Automatic,936000,0
Honda,2003.0,Nigerian Used,345282.0,3000.0,Petrol,Automatic,997500,0
Honda,2003.0,Nigerian Used,284117.0,2400.0,Petrol,Automatic,945000,0
Honda,2005.0,Nigerian Used,579135.0,3000.0,Petrol,Automatic,997500,0
Nissan,2001.0,Nigerian Used,250035.0,1800.0,Petrol,Manual,787500,0
Skoda,2012.0,Nigerian Used,105308.0,1400.0,Petrol,Manual,1125000,0
Ford,1998.0,Nigerian Used,481659.0,2300.0,Petrol,Manual,840000,0
Mazda,2005.0,Nigerian Used,304471.0,2300.0,Petrol,Automatic,892500,0
Land Rover,2008.0,Foreign Used,137794.0,3200.0,Petrol,Automatic,3675000,0
Infiniti,2001.0,Nigerian Used,,3000.0,Petrol,Automatic,735000,0
Honda,2002.0,Nigerian Used,592151.0,200.0,Petrol,Manual,630000,0
Kia,2012.0,Nigerian Used,80198.0,2000.0,Petrol,Automatic,3990000,0
Honda,2004.0,Nigerian Used,261384.0,2400.0,Petrol,Automatic,1125000,0
Lexus,2006.0,Nigerian Used,241518.0,3300.0,Hybrid,Automatic,3255000,0
Mercedes-Benz,2010.0,Nigerian Used,104302.0,5500.0,Petrol,Automatic,10687500,1
Toyota,2009.0,Foreign Used,87455.0,2400.0,Petrol,Automatic,4050000,0
Ford,1997.0,Nigerian Used,316312.0,4000.0,Petrol,Automatic,840000,0
Toyota,2008.0,Nigerian Used,72138.0,2400.0,Petrol,Automatic,3640000,0
Honda,1995.0,Nigerian Used,244038.0,2200.0,Petrol,Automatic,840000,0
Honda,2000.0,Nigerian Used,198095.0,2000.0,Petrol,Automatic,840000,0
Honda,2004.0,Nigerian Used,433507.0,2400.0,Petrol,Automatic,945000,0
Mercedes-Benz,2001.0,Nigerian Used,253961.0,3000.0,Petrol,Automatic,840000,0
Toyota,2006.0,Nigerian Used,170338.0,1800.0,Petrol,Automatic,1687500,0
Lexus,2013.0,Nigerian Used,131925.0,3500.0,Petrol,Automatic,10400000,1
Volkswagen,2001.0,Nigerian Used,346388.0,2000.0,Petrol,Manual,682500,0
Honda,2003.0,Nigerian Used,234442.0,1700.0,Petrol,Automatic,945000,0
Honda,,,124967.0,,,Automatic,794000,0
Toyota,1998.0,Nigerian Used,9999.0,1800.0,Petrol,Automatic,945000,0
Ford,2012.0,Nigerian Used,71210.0,3500.0,Petrol,Automatic,4837500,0
Honda,2005.0,Nigerian Used,94051.0,3500.0,Petrol,Automatic,1872000,0
Ford,2011.0,Foreign Used,278934.0,3500.0,Petrol,Automatic,5737500,1
Lexus,2005.0,Foreign Used,176454.0,3000.0,Petrol,Automatic,4837500,0
Honda,1999.0,Nigerian Used,445553.0,2300.0,Petrol,Automatic,936000,0
Toyota,2009.0,Nigerian Used,147469.0,2400.0,Petrol,Automatic,2587500,0
Hyundai,2003.0,Nigerian Used,82003.0,2000.0,Petrol,Automatic,840000,0
Chevrolet,2004.0,Foreign Used,319874.0,5300.0,Petrol,Automatic,3937500,0
Toyota,,,142444.0,,,Manual,962000,0
Lexus,2008.0,Nigerian Used,280543.0,3500.0,Petrol,Automatic,2625000,0
Renault,2004.0,Nigerian Used,174106.0,,Petrol,Manual,840000,0
Toyota,2001.0,Nigerian Used,244530.0,3000.0,Petrol,Automatic,997500,0
Toyota,2000.0,Nigerian Used,255724.0,1800.0,Petrol,Automatic,840000,0
Toyota,1998.0,Nigerian Used,386928.0,1800.0,Petrol,Automatic,945000,0
Toyota,2006.0,Nigerian Used,312878.0,3300.0,Petrol,Automatic,3375000,0
Suzuki,1999.0,Nigerian Used,308182.0,1600.0,Petrol,Automatic,630000,0
Toyota,1997.0,Nigerian Used,327566.0,2200.0,Petrol,Automatic,945000,0
Lexus,2009.0,Nigerian Used,91745.0,3500.0,Petrol,Automatic,3825000,0
Toyota,2009.0,Nigerian Used,68508.0,1800.0,Petrol,Automatic,2587500,0
Toyota,1999.0,Nigerian Used,198658.0,3000.0,Petrol,Automatic,997500,0
Honda,2001.0,Nigerian Used,100000.0,2300.0,Petrol,Automatic,832000,0
Toyota,2000.0,Nigerian Used,356402.0,2200.0,Petrol,Automatic,892500,0
Nissan,2001.0,Nigerian Used,140344.0,1000.0,Petrol,Manual,682500,0
Toyota,1998.0,Nigerian Used,480001.0,2200.0,Petrol,Automatic,840000,0
Toyota,2004.0,Foreign Used,210375.0,2000.0,Diesel,Manual,2025000,0
Hyundai,2015.0,Foreign Used,199762.0,3800.0,Petrol,Automatic,12937500,1
Toyota,2000.0,Nigerian Used,511509.0,3000.0,Petrol,Automatic,892500,0
Toyota,1996.0,Nigerian Used,344883.0,2200.0,Petrol,Automatic,936000,0
Honda,2012.0,Nigerian Used,106612.0,2000.0,Petrol,Automatic,1800000,0
Nissan,2001.0,Nigerian Used,81061.0,1400.0,Petrol,Automatic,840000,0
Honda,2003.0,Nigerian Used,98733.0,3000.0,Petrol,Automatic,787500,0
Toyota,2005.0,Nigerian Used,230063.0,1800.0,Petrol,Automatic,1800000,0
Nissan,2007.0,Nigerian Used,293534.0,2000.0,Petrol,Automatic,945000,0
Toyota,2000.0,Nigerian Used,143536.0,2000.0,Petrol,Automatic,945000,0
Toyota,2014.0,Foreign Used,164891.0,2400.0,Petrol,Automatic,6075000,1
Nissan,2007.0,Nigerian Used,148749.0,3500.0,Petrol,CVT,840000,0
Acura,2009.0,Nigerian Used,221298.0,3500.0,Petrol,Automatic,3375000,0
Hyundai,2015.0,Nigerian Used,132764.0,1800.0,Petrol,Manual,630000,0
Mercedes-Benz,,,74435.0,,,Automatic,906000,0
Honda,2010.0,Nigerian Used,115229.0,3500.0,Petrol,Automatic,3375000,0
Acura,2005.0,Nigerian Used,122273.0,3500.0,Petrol,Automatic,2250000,0
Acura,2003.0,Nigerian Used,1.0,3200.0,Petrol,Automatic,735000,0
Toyota,2000.0,Nigerian Used,143536.0,2000.0,Petrol,Automatic,945000,0
Toyota,2004.0,Foreign Used,210375.0,2000.0,Diesel,Manual,2025000,0
Hyundai,2015.0,Foreign Used,199762.0,3800.0,Petrol,Automatic,12937500,1
Honda,2012.0,Nigerian Used,106612.0,2000.0,Petrol,Automatic,1800000,0
Mercedes-Benz,1999.0,Nigerian Used,217374.0,2400.0,Petrol,Automatic,892500,0
Nissan,2001.0,Nigerian Used,140344.0,1000.0,Petrol,Manual,682500,0
Toyota,2005.0,Nigerian Used,230063.0,1800.0,Petrol,Automatic,1800000,0
Toyota,2014.0,Foreign Used,164891.0,2400.0,Petrol,Automatic,6075000,1
Mercedes-Benz,1995.0,Nigerian Used,158206.0,1800.0,Petrol,Automatic,945000,0
Acura,2009.0,Nigerian Used,221298.0,3500.0,Petrol,Automatic,3375000,0
Toyota,2002.0,Nigerian Used,191872.0,1800.0,Petrol,Manual,945000,0
Hyundai,2004.0,Nigerian Used,92477.0,2000.0,Petrol,Automatic,997500,0
Hyundai,,,236342.0,,,Manual,682000,0
Honda,2010.0,Nigerian Used,115229.0,3500.0,Petrol,Automatic,3375000,0
Honda,1996.0,Nigerian Used,234412.0,22000.0,Petrol,Automatic,735000,0
Mercedes-Benz,,,281858.0,,,Automatic,962000,0
Volkswagen,2012.0,Nigerian Used,135300.0,2000.0,Petrol,Automatic,5625000,1
Toyota,2013.0,Foreign Used,118069.0,3500.0,Petrol,Automatic,9360000,1
Nissan,2000.0,Nigerian Used,175361.0,3300.0,Petrol,Automatic,945000,0
Honda,2004.0,Nigerian Used,224506.0,3000.0,Petrol,Automatic,1012500,0
Mercedes-Benz,1999.0,Nigerian Used,217374.0,2400.0,Petrol,Automatic,892500,0
Ford,2012.0,Nigerian Used,1.0,1600.0,Petrol,Manual,840000,0
Nissan,2005.0,Nigerian Used,136348.0,4000.0,Petrol,Automatic,1631250,0
Toyota,2013.0,Foreign Used,94162.0,3500.0,Petrol,Automatic,8400000,1
Toyota,2000.0,Nigerian Used,280881.0,1800.0,Petrol,Automatic,840000,0
Mercedes-Benz,1995.0,Nigerian Used,158206.0,1800.0,Petrol,Automatic,945000,0
Acura,2003.0,Nigerian Used,1.0,3200.0,Petrol,Automatic,735000,0
Honda,2017.0,Foreign Used,82530.0,2400.0,Petrol,Automatic,8775000,1
Ford,2008.0,Foreign Used,311820.0,3500.0,Petrol,Automatic,3712500,0
Toyota,2002.0,Nigerian Used,129237.0,,Petrol,Automatic,1687500,0
Mercedes-Benz,2000.0,Nigerian Used,1609338.0,2000.0,Petrol,Automatic,895000,0
Toyota,2013.0,Foreign Used,94162.0,3500.0,Petrol,Automatic,8400000,1
Volkswagen,2012.0,Nigerian Used,135300.0,2000.0,Petrol,Automatic,5625000,1
Honda,1999.0,Nigerian Used,143938.0,2300.0,Petrol,Automatic,988000,0
Toyota,2003.0,Nigerian Used,300839.0,2500.0,Petrol,Manual,935000,0
Toyota,2000.0,Nigerian Used,287619.0,1800.0,Petrol,Automatic,840000,0
Honda,2004.0,Nigerian Used,224506.0,3000.0,Petrol,Automatic,1012500,0
Nissan,2005.0,Nigerian Used,136348.0,4000.0,Petrol,Automatic,1631250,0
Ford,2007.0,Foreign Used,351352.0,2000.0,Petrol,Manual,1470000,0
Peugeot,2011.0,Nigerian Used,676265.0,2000.0,Petrol,Automatic,1575000,0
Toyota,2004.0,Nigerian Used,242471.0,1300.0,Petrol,Manual,840000,0
Volkswagen,2018.0,Foreign Used,72831.0,2000.0,Petrol,Automatic,27300000,1
Honda,2017.0,Foreign Used,82530.0,2400.0,Petrol,Automatic,8775000,1
Mercedes-Benz,2007.0,Nigerian Used,145348.0,4800.0,Petrol,Automatic,2467500,0
Toyota,2005.0,Nigerian Used,217768.0,1800.0,Petrol,Manual,2250000,0
Toyota,1999.0,Nigerian Used,225340.0,2200.0,Petrol,Automatic,945000,0
Kia,2014.0,Nigerian Used,63697.0,1200.0,Petrol,Manual,2700000,0
Mercedes-Benz,2007.0,Foreign Used,145683.0,4700.0,Petrol,Automatic,5625000,1
Honda,2007.0,Foreign Used,197073.0,35.0,Petrol,CVT,3150000,0
Toyota,2014.0,Nigerian Used,189998.0,2500.0,Petrol,Automatic,5062500,1
Toyota,2001.0,Nigerian Used,200459.0,3000.0,Petrol,Automatic,945000,0
Toyota,2000.0,Nigerian Used,79770.0,2200.0,Petrol,Automatic,682500,0
Toyota,2006.0,Foreign Used,142986.0,1800.0,Petrol,Automatic,4050000,0
Toyota,2007.0,Nigerian Used,169577.0,3500.0,Petrol,Automatic,2912000,0
Mercedes-Benz,2007.0,Nigerian Used,94605.0,3500.0,Petrol,Automatic,2812500,0
Honda,2007.0,Nigerian Used,119411.0,2200.0,Petrol,Automatic,1350000,0
Toyota,2004.0,Nigerian Used,242471.0,1300.0,Petrol,Manual,840000,0
Toyota,2010.0,Foreign Used,165262.0,3500.0,Petrol,Automatic,9000000,1
Lexus,2007.0,Nigerian Used,50284.0,3000.0,Petrol,Automatic,3952000,0
Honda,2007.0,Foreign Used,197073.0,35.0,Petrol,CVT,3150000,0
Toyota,2014.0,Nigerian Used,189998.0,2500.0,Petrol,Automatic,5062500,1
Toyota,2006.0,Foreign Used,142986.0,1800.0,Petrol,Automatic,4050000,0
Mercedes-Benz,2007.0,Nigerian Used,94605.0,3500.0,Petrol,Automatic,2812500,0
Toyota,2014.0,Foreign Used,90144.0,2700.0,Petrol,Automatic,9660000,1
Toyota,2012.0,Foreign Used,98739.0,3500.0,Petrol,Automatic,5775000,1
Honda,2007.0,Nigerian Used,119411.0,2200.0,Petrol,Automatic,1350000,0
Toyota,2010.0,Foreign Used,165262.0,3500.0,Petrol,Automatic,9000000,1
Lexus,2007.0,Nigerian Used,50284.0,3000.0,Petrol,Automatic,3952000,0
Hyundai,2014.0,Nigerian Used,99156.0,1100.0,Petrol,Manual,682500,0
Toyota,2007.0,Nigerian Used,169645.0,2400.0,Petrol,Automatic,2912000,0
Hyundai,2014.0,Nigerian Used,100147.0,1100.0,Petrol,Manual,682500,0
Nissan,1992.0,Nigerian Used,292054.0,1400.0,Petrol,Manual,525000,0
Acura,2008.0,Nigerian Used,133729.0,3700.0,Petrol,Automatic,5400000,1
Toyota,2004.0,Foreign Used,120656.0,3300.0,Petrol,Automatic,3990000,0
Volkswagen,2018.0,Foreign Used,72831.0,2000.0,Petrol,Automatic,27300000,1
Honda,2013.0,Foreign Used,166569.0,2400.0,Petrol,Automatic,6240000,1
Dodge,2007.0,Nigerian Used,230938.0,2000.0,Petrol,Automatic,1687500,0
Toyota,2003.0,Nigerian Used,342160.0,3000.0,Petrol,Automatic,2812500,0
Toyota,2004.0,Nigerian Used,215732.0,3300.0,Petrol,Automatic,3375000,0
Hyundai,2015.0,Nigerian Used,,1100.0,Petrol,Manual,525000,0
Toyota,2010.0,Foreign Used,195015.0,1800.0,Petrol,Automatic,4162500,0
Toyota,2008.0,Foreign Used,107241.0,3500.0,Petrol,Automatic,5850000,1
Toyota,2008.0,Foreign Used,240823.0,3500.0,Petrol,Automatic,7875000,1
Nissan,1992.0,Nigerian Used,292054.0,1400.0,Petrol,Manual,525000,0
Peugeot,2011.0,Nigerian Used,676265.0,2000.0,Petrol,Automatic,1575000,0
Lexus,2007.0,Foreign Used,86212.0,3500.0,Petrol,Automatic,6525000,1
Honda,2007.0,Nigerian Used,229375.0,2400.0,Petrol,Automatic,1575000,0
Toyota,2012.0,Foreign Used,98739.0,3500.0,Petrol,Automatic,5775000,1
Honda,2009.0,Foreign Used,126855.0,2400.0,Petrol,Automatic,3600000,0
Toyota,2008.0,Foreign Used,240823.0,3500.0,Petrol,Automatic,7875000,1
Mercedes-Benz,2000.0,Nigerian Used,199610.0,1400.0,Petrol,Manual,630000,0
Lexus,2007.0,Foreign Used,86212.0,3500.0,Petrol,Automatic,6525000,1
Honda,2007.0,Nigerian Used,229375.0,2400.0,Petrol,Automatic,1575000,0
Nissan,1996.0,Nigerian Used,244066.0,2000.0,Petrol,Manual,630000,0
Honda,2009.0,Foreign Used,126855.0,2400.0,Petrol,Automatic,3600000,0
Lexus,2009.0,Nigerian Used,25416.0,3500.0,Petrol,Automatic,5850000,1
Honda,,,312167.0,,,Manual,682000,0
Honda,1999.0,Nigerian Used,263708.0,,Petrol,Automatic,735000,0
Hyundai,2014.0,Nigerian Used,121294.0,1100.0,Petrol,Manual,525000,0
Nissan,2006.0,Nigerian Used,252729.0,1800.0,Petrol,Automatic,1125000,0
Hyundai,2014.0,Nigerian Used,99899.0,1100.0,Petrol,Manual,682500,0
Hyundai,2014.0,Nigerian Used,99897.0,1100.0,Petrol,Manual,630000,0
Hyundai,2014.0,Nigerian Used,95321.0,1100.0,Petrol,Manual,630000,0
Toyota,2001.0,Nigerian Used,55293.0,2200.0,Petrol,Automatic,1687500,0
Lexus,2002.0,Nigerian Used,309946.0,3000.0,Petrol,Automatic,2250000,0
Honda,2008.0,Nigerian Used,137627.0,2400.0,Petrol,Automatic,2700000,0
BMW,2007.0,Nigerian Used,135253.0,4800.0,Petrol,Automatic,4500000,0
Hyundai,2014.0,Nigerian Used,99899.0,1100.0,Petrol,Manual,682500,0
Toyota,1998.0,Nigerian Used,382234.0,3400.0,Petrol,Automatic,1406250,0
Toyota,1998.0,Nigerian Used,165135.0,2000.0,Petrol,Manual,840000,0
Honda,,,312167.0,,,Manual,682000,0
Mercedes-Benz,2005.0,Foreign Used,256118.0,3500.0,Petrol,Automatic,3375000,0
Acura,2007.0,Nigerian Used,,3700.0,Petrol,Automatic,4050000,0
Honda,1994.0,Nigerian Used,260061.0,2000.0,Petrol,Manual,600000,0
Toyota,2013.0,Foreign Used,237306.0,1800.0,Petrol,Automatic,5625000,1
